Shimmer9507_EMG_CH1_16BIT_CAL
-1.981770277
-1.981770277
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.98484756
-1.994079409
-1.994079409
-2.006388541
-2.006388541
-2.006388541
-2.003311258
-2.003311258
-1.991002126
-1.991002126
-1.991002126
-1.991002126
-1.987924843
-1.987924843
-1.98484756
-1.98484756
-1.997156692
-1.997156692
-2.003311258
-2.003311258
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-1.994079409
-1.994079409
-1.997156692
-1.997156692
-2.021774957
-2.021774957
-2.027929523
-2.027929523
-2.000233975
-2.000233975
-1.987924843
-1.987924843
-1.994079409
-1.994079409
-1.991002126
-1.991002126
-1.987924843
-1.987924843
-1.997156692
-1.997156692
-1.997156692
-2.006388541
-2.006388541
-2.009465824
-2.009465824
-2.003311258
-2.003311258
-2.003311258
-2.003311258
-2.003311258
-2.003311258
-2.006388541
-2.006388541
-2.009465824
-2.009465824
-2.006388541
-2.006388541
-2.006388541
-2.006388541
-2.009465824
-2.009465824
-2.012543107
-2.012543107
-2.018697673
-2.018697673
-2.02485224
-2.02485224
-2.02485224
-2.02485224
-2.031006806
-2.031006806
-2.021774957
-2.021774957
-2.006388541
-2.006388541
-2.01562039
-2.01562039
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.037161372
-2.01562039
-2.01562039
-2.003311258
-2.003311258
-2.009465824
-2.009465824
-2.018697673
-2.018697673
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-2.009465824
-2.009465824
-2.009465824
-2.009465824
-2.009465824
-2.009465824
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.018697673
-2.018697673
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.02485224
-2.02485224
-2.02485224
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.02485224
-2.02485224
-2.021774957
-2.021774957
-2.01562039
-2.01562039
-2.02485224
-2.02485224
-2.040238655
-2.040238655
-2.01562039
-2.01562039
-2.009465824
-2.009465824
-2.01562039
-2.01562039
-2.018697673
-2.018697673
-2.02485224
-2.02485224
-2.018697673
-2.018697673
-2.009465824
-2.009465824
-2.003311258
-2.003311258
-2.009465824
-2.009465824
-2.018697673
-2.018697673
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.012543107
-2.012543107
-2.01562039
-2.01562039
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.018697673
-2.018697673
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.02485224
-2.02485224
-2.018697673
-2.018697673
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-2.021774957
-2.021774957
-2.031006806
-2.031006806
-2.018697673
-2.018697673
-2.012543107
-2.012543107
-2.018697673
-2.018697673
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.012543107
-2.012543107
-2.012543107
-2.018697673
-2.018697673
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-2.01562039
-2.01562039
-2.009465824
-2.009465824
-2.009465824
-2.009465824
-2.01562039
-2.01562039
-2.02485224
-2.02485224
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.027929523
-2.027929523
-2.021774957
-2.021774957
-2.018697673
-2.018697673
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.01562039
-2.01562039
-2.02485224
-2.02485224
-2.040238655
-2.040238655
-2.040238655
-2.05562507
-2.05562507
-2.052547787
-2.052547787
-2.031006806
-2.031006806
-2.01562039
-2.01562039
-2.012543107
-2.012543107
-2.018697673
-2.018697673
-2.018697673
-2.018697673
-2.021774957
-2.021774957
-2.021774957
-2.021774957
-2.02485224
-2.02485224
-2.027929523
-2.027929523
-2.027929523
-2.027929523
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.02485224
-2.02485224
-2.02485224
-2.02485224
-2.02485224
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.040238655
-2.040238655
-2.058702353
-2.058702353
-2.046393221
-2.046393221
-2.027929523
-2.027929523
-2.02485224
-2.02485224
-2.02485224
-2.02485224
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.027929523
-2.027929523
-2.027929523
-2.027929523
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.031006806
-2.031006806
-2.027929523
-2.027929523
-2.027929523
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.05562507
-2.05562507
-2.058702353
-2.058702353
-2.031006806
-2.031006806
-2.02485224
-2.02485224
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.052547787
-2.052547787
-2.05562507
-2.05562507
-2.058702353
-2.058702353
-2.05562507
-2.05562507
-2.040238655
-2.040238655
-2.040238655
-2.027929523
-2.027929523
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.058702353
-2.058702353
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.031006806
-2.031006806
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.05562507
-2.05562507
-2.058702353
-2.058702353
-2.040238655
-2.040238655
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.061779636
-2.061779636
-2.052547787
-2.052547787
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.061779636
-2.061779636
-2.052547787
-2.052547787
-2.037161372
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.058702353
-2.058702353
-2.052547787
-2.052547787
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.052547787
-2.052547787
-2.058702353
-2.058702353
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.052547787
-2.052547787
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.034084089
-2.043315938
-2.043315938
-2.058702353
-2.058702353
-2.052547787
-2.052547787
-2.031006806
-2.031006806
-2.027929523
-2.027929523
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.067934202
-2.067934202
-2.080243334
-2.080243334
-2.064856919
-2.064856919
-2.040238655
-2.040238655
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.058702353
-2.058702353
-2.05562507
-2.05562507
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.052547787
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.058702353
-2.058702353
-2.040238655
-2.040238655
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.052547787
-2.052547787
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.061779636
-2.061779636
-2.061779636
-2.061779636
-2.061779636
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.061779636
-2.061779636
-2.058702353
-2.058702353
-2.043315938
-2.043315938
-2.034084089
-2.034084089
-2.046393221
-2.046393221
-2.058702353
-2.058702353
-2.071011485
-2.071011485
-2.049470504
-2.049470504
-2.027929523
-2.027929523
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.058702353
-2.058702353
-2.067934202
-2.067934202
-2.061779636
-2.061779636
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.046393221
-2.046393221
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.05562507
-2.05562507
-2.052547787
-2.052547787
-2.049470504
-2.049470504
-2.061779636
-2.061779636
-2.061779636
-2.061779636
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.043315938
-2.043315938
-2.061779636
-2.061779636
-2.064856919
-2.064856919
-2.058702353
-2.058702353
-2.040238655
-2.040238655
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.049470504
-2.049470504
-2.064856919
-2.064856919
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.058702353
-2.058702353
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.046393221
-2.046393221
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.052547787
-2.052547787
-2.040238655
-2.040238655
-2.031006806
-2.031006806
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.058702353
-2.058702353
-2.061779636
-2.061779636
-2.040238655
-2.040238655
-2.040238655
-2.031006806
-2.031006806
-2.037161372
-2.037161372
-2.058702353
-2.058702353
-2.064856919
-2.064856919
-2.037161372
-2.037161372
-2.027929523
-2.027929523
-2.043315938
-2.043315938
-2.058702353
-2.058702353
-2.043315938
-2.043315938
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.05562507
-2.05562507
-2.049470504
-2.049470504
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.064856919
-2.064856919
-2.077166051
-2.077166051
-2.040238655
-2.040238655
-2.027929523
-2.027929523
-2.037161372
-2.037161372
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.052547787
-2.052547787
-2.049470504
-2.049470504
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.046393221
-2.046393221
-2.061779636
-2.061779636
-2.046393221
-2.046393221
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.027929523
-2.027929523
-2.021774957
-2.021774957
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.031006806
-2.034084089
-2.034084089
-2.043315938
-2.043315938
-2.058702353
-2.058702353
-2.037161372
-2.037161372
-2.01562039
-2.01562039
-2.021774957
-2.021774957
-2.021774957
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.021774957
-2.021774957
-2.018697673
-2.018697673
-2.027929523
-2.027929523
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.021774957
-2.021774957
-2.027929523
-2.027929523
-2.037161372
-2.037161372
-2.040238655
-2.040238655
-2.040238655
-2.040238655
-2.021774957
-2.021774957
-2.009465824
-2.009465824
-2.01562039
-2.01562039
-2.018697673
-2.018697673
-2.01562039
-2.01562039
-2.018697673
-2.018697673
-2.02485224
-2.02485224
-2.027929523
-2.027929523
-2.027929523
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.02485224
-2.02485224
-2.012543107
-2.012543107
-2.027929523
-2.027929523
-2.046393221
-2.046393221
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.02485224
-2.02485224
-2.006388541
-2.006388541
-2.006388541
-2.006388541
-2.012543107
-2.012543107
-2.012543107
-2.012543107
-2.021774957
-2.021774957
-2.031006806
-2.031006806
-2.040238655
-2.040238655
-2.034084089
-2.034084089
-2.027929523
-2.027929523
-2.021774957
-2.021774957
-2.021774957
-2.02485224
-2.02485224
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.05562507
-2.05562507
-2.058702353
-2.058702353
-2.040238655
-2.040238655
-2.02485224
-2.02485224
-2.027929523
-2.027929523
-2.037161372
-2.037161372
-2.058702353
-2.058702353
-2.071011485
-2.071011485
-2.040238655
-2.040238655
-2.018697673
-2.018697673
-2.02485224
-2.02485224
-2.034084089
-2.034084089
-2.040238655
-2.040238655
-2.049470504
-2.049470504
-2.049470504
-2.034084089
-2.034084089
-2.034084089
-2.034084089
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.052547787
-2.052547787
-2.058702353
-2.058702353
-2.052547787
-2.052547787
-2.049470504
-2.049470504
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.067934202
-2.067934202
-2.067934202
-2.05562507
-2.05562507
-2.040238655
-2.040238655
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.046393221
-2.046393221
-2.05562507
-2.05562507
-2.061779636
-2.061779636
-2.064856919
-2.064856919
-2.052547787
-2.052547787
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.049470504
-2.049470504
-2.058702353
-2.058702353
-2.071011485
-2.071011485
-2.061779636
-2.061779636
-2.058702353
-2.058702353
-2.052547787
-2.052547787
-2.052547787
-2.034084089
-2.034084089
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.046393221
-2.046393221
-2.064856919
-2.064856919
-2.080243334
-2.080243334
-2.058702353
-2.058702353
-2.040238655
-2.040238655
-2.05562507
-2.05562507
-2.061779636
-2.061779636
-2.058702353
-2.058702353
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.067934202
-2.067934202
-2.064856919
-2.064856919
-2.064856919
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.064856919
-2.064856919
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.061779636
-2.061779636
-2.074088768
-2.074088768
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.061779636
-2.061779636
-2.05562507
-2.05562507
-2.061779636
-2.061779636
-2.071011485
-2.071011485
-2.052547787
-2.052547787
-2.052547787
-2.037161372
-2.037161372
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.074088768
-2.074088768
-2.071011485
-2.071011485
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.05562507
-2.05562507
-2.077166051
-2.077166051
-2.080243334
-2.080243334
-2.067934202
-2.067934202
-2.071011485
-2.071011485
-2.083320617
-2.083320617
-2.049470504
-2.049470504
-2.031006806
-2.031006806
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.046393221
-2.049470504
-2.049470504
-2.058702353
-2.058702353
-2.071011485
-2.071011485
-2.058702353
-2.058702353
-2.05562507
-2.05562507
-2.043315938
-2.043315938
-2.037161372
-2.037161372
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.05562507
-2.05562507
-2.043315938
-2.043315938
-2.043315938
-2.043315938
-2.034084089
-2.034084089
-2.031006806
-2.031006806
-2.046393221
-2.046393221
-2.074088768
-2.074088768
-2.080243334
-2.080243334
-2.043315938
-2.043315938
-2.027929523
-2.027929523
-2.027929523
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.046393221
-2.046393221
-2.040238655
-2.040238655
-2.037161372
-2.037161372
-2.046393221
-2.046393221
-2.052547787
-2.052547787
-2.058702353
-2.058702353
-2.061779636
-2.061779636
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.092552466
-2.092552466
-2.089475183
-2.089475183
-2.046393221
-2.046393221
-2.027929523
-2.027929523
-2.027929523
-2.05562507
-2.05562507
-2.089475183
-2.089475183
-2.061779636
-2.061779636
-2.037161372
-2.037161372
-2.05562507
-2.05562507
-2.046393221
-2.046393221
-2.043315938
-2.043315938
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.061779636
-2.061779636
-2.071011485
-2.071011485
-2.067934202
-2.067934202
-2.049470504
-2.049470504
-2.043315938
-2.043315938
-2.049470504
-2.049470504
-2.05562507
-2.05562507
-2.064856919
-2.064856919
-2.095629749
-2.095629749
-2.101784316
-2.101784316
-2.043315938
-2.043315938
-2.043315938
-2.027929523
-2.027929523
-2.037161372
-2.037161372
-2.049470504
-2.049470504
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.074088768
-2.074088768
-2.071011485
-2.071011485
-2.061779636
-2.061779636
-2.058702353
-2.058702353
-2.05562507
-2.05562507
-2.058702353
-2.058702353
-2.061779636
-2.061779636
-2.064856919
-2.064856919
-2.067934202
-2.067934202
-2.067934202
-2.067934202
-2.067934202
-2.067934202
-2.064856919
-2.064856919
-2.064856919
-2.064856919
-2.067934202
-2.067934202
-2.067934202
-2.067934202
-2.067934202
-2.083320617
-2.083320617
-2.071011485
-2.071011485
-2.052547787
-2.052547787
-2.05562507
-2.05562507
-2.077166051
-2.077166051
-2.092552466
-2.092552466
-2.064856919
-2.064856919
-2.052547787
-2.052547787
-2.064856919
-2.064856919
-2.074088768
-2.074088768
-2.077166051
-2.077166051
-2.077166051
-2.077166051
-2.071011485
-2.071011485
-2.058702353
-2.058702353
-2.061779636
-2.061779636
-2.074088768
-2.074088768
-2.0863979
-2.0863979
-2.089475183
-2.089475183
-2.089475183
-2.071011485
-2.071011485
-2.05562507
-2.05562507
-2.05562507
-2.05562507
-2.071011485
-2.071011485
-2.077166051
-2.077166051
-2.080243334
-2.080243334
-2.083320617
-2.083320617
-2.098707032
-2.098707032
-2.089475183
-2.089475183
-2.061779636
-2.061779636
-2.058702353
-2.058702353
